ent,sex,year,mes,saltrim
Baja California,Mujer,2012,9,24722.316
Baja California Sur,Mujer,2012,9,29145.039
Campeche,Mujer,2012,9,21386.537
Coahuila de Zaragoza,Mujer,2012,9,25135.453
Colima,Mujer,2012,9,22030.586
Chiapas,Mujer,2012,9,20705.426
Chihuahua,Mujer,2012,9,26405.551
Ciudad de México,Mujer,2012,9,26820.301
Durango,Mujer,2012,9,19331.936
Guanajuato,Mujer,2012,9,19065.777
Guerrero,Mujer,2012,9,16633.873
Hidalgo,Mujer,2012,9,22521.744
Jalisco,Mujer,2012,9,22192.904
México,Mujer,2012,9,19390.98
Michoacán de Ocampo,Mujer,2012,9,21964.201
Morelos,Mujer,2012,9,17833.268
Nayarit,Mujer,2012,9,22399.295
Nuevo León,Mujer,2012,9,25123.164
Oaxaca,Mujer,2012,9,19777.525
Puebla,Mujer,2012,9,19222.416
Querétaro,Mujer,2012,9,21397.721
Quintana Roo,Mujer,2012,9,23678.98
San Luis Potosí,Mujer,2012,9,21864.209
Sinaloa,Mujer,2012,9,24169.051
Sonora,Mujer,2012,9,25209.061
Tabasco,Mujer,2012,9,24561.313
Tamaulipas,Mujer,2012,9,20493.498
Tlaxcala,Mujer,2012,9,17516.5
Veracruz de Ignacio de la Llave,Mujer,2012,9,19707.09
Yucatán,Mujer,2012,9,19429.863
Zacatecas,Mujer,2012,9,22478.709
Aguascalientes,Mujer,2012,12,20982.02
Baja California,Mujer,2012,12,23958.824
Baja California Sur,Mujer,2012,12,28170.195
Campeche,Mujer,2012,12,20658.752
Coahuila de Zaragoza,Mujer,2012,12,23447.73
Colima,Mujer,2012,12,23386.391
Chiapas,Mujer,2012,12,21039.363
Chihuahua,Mujer,2012,12,28780.988
Ciudad de México,Mujer,2012,12,25423.09
Durango,Mujer,2012,12,17932.256
Guanajuato,Mujer,2012,12,18702.279
Guerrero,Mujer,2012,12,16815.867
Hidalgo,Mujer,2012,12,22654.303
Jalisco,Mujer,2012,12,22668.676
México,Mujer,2012,12,19859.107
Michoacán de Ocampo,Mujer,2012,12,21627.926
Morelos,Mujer,2012,12,18146.07
Nayarit,Mujer,2012,12,21598.898
Nuevo León,Mujer,2012,12,23320.881
Oaxaca,Mujer,2012,12,20118.129
Puebla,Mujer,2012,12,18699.773
Querétaro,Mujer,2012,12,22504.305
Quintana Roo,Mujer,2012,12,23716.109
San Luis Potosí,Mujer,2012,12,21427.01
Sinaloa,Mujer,2012,12,24308.408
Sonora,Mujer,2012,12,24085.857
Tabasco,Mujer,2012,12,26468.006
Tamaulipas,Mujer,2012,12,21291.504
Tlaxcala,Mujer,2012,12,16754.066
Veracruz de Ignacio de la Llave,Mujer,2012,12,21005.469
Yucatán,Mujer,2012,12,17088.859
Zacatecas,Mujer,2012,12,22862.867
Aguascalientes,Mujer,2013,3,20144.471
Baja California,Mujer,2013,3,25091.395
Baja California Sur,Mujer,2013,3,27602.893
Campeche,Mujer,2013,3,20966.977
Coahuila de Zaragoza,Mujer,2013,3,23964.488
Colima,Mujer,2013,3,22417.725
Chiapas,Mujer,2013,3,20563.563
Chihuahua,Mujer,2013,3,24895.521
Ciudad de México,Mujer,2013,3,27990.447
Durango,Mujer,2013,3,18830.291
Guanajuato,Mujer,2013,3,18338.219
Guerrero,Mujer,2013,3,16977.391
Hidalgo,Mujer,2013,3,23719.127
Jalisco,Mujer,2013,3,23011.189
México,Mujer,2013,3,19208.49
Michoacán de Ocampo,Mujer,2013,3,21391.123
Morelos,Mujer,2013,3,16950.598
Nayarit,Mujer,2013,3,21346.225
Nuevo León,Mujer,2013,3,23680.982
Oaxaca,Mujer,2013,3,19652.5
Puebla,Mujer,2013,3,18367.449
Querétaro,Mujer,2013,3,22297.68
Quintana Roo,Mujer,2013,3,23894.529
San Luis Potosí,Mujer,2013,3,21309.504
Sinaloa,Mujer,2013,3,24541.383
Sonora,Mujer,2013,3,25126.357
Tabasco,Mujer,2013,3,24560.273
Tamaulipas,Mujer,2013,3,20895.383
Tlaxcala,Mujer,2013,3,15941.051
Veracruz de Ignacio de la Llave,Mujer,2013,3,19370.158
Yucatán,Mujer,2013,3,16447.834
Zacatecas,Mujer,2013,3,20913.654
Aguascalientes,Mujer,2013,6,20728.549
Baja California,Mujer,2013,6,25610.947
Baja California Sur,Mujer,2013,6,27576.461
Campeche,Mujer,2013,6,21562.729
Coahuila de Zaragoza,Mujer,2013,6,24603.029
Colima,Mujer,2013,6,22497.131
Chiapas,Mujer,2013,6,20402.783
Chihuahua,Mujer,2013,6,24243.41
Ciudad de México,Mujer,2013,6,25868.057
Durango,Mujer,2013,6,19192.566
Guanajuato,Mujer,2013,6,18806.297
Guerrero,Mujer,2013,6,17187.352
Hidalgo,Mujer,2013,6,23162.229
Jalisco,Mujer,2013,6,22766.559
México,Mujer,2013,6,20359.5
Michoacán de Ocampo,Mujer,2013,6,21306.504
Morelos,Mujer,2013,6,17274.148
Nayarit,Mujer,2013,6,21207.254
Nuevo León,Mujer,2013,6,24062.313
Oaxaca,Mujer,2013,6,18455.342
Puebla,Mujer,2013,6,18629.711
Querétaro,Mujer,2013,6,22396.57
Quintana Roo,Mujer,2013,6,23869.822
San Luis Potosí,Mujer,2013,6,21673.873
Sinaloa,Mujer,2013,6,23919.121
Sonora,Mujer,2013,6,25002.9
Tabasco,Mujer,2013,6,23192.51
Tamaulipas,Mujer,2013,6,20719.225
Tlaxcala,Mujer,2013,6,16107.398
Veracruz de Ignacio de la Llave,Mujer,2013,6,19346.016
Yucatán,Mujer,2013,6,17578.193
Zacatecas,Mujer,2013,6,21306.752
Aguascalientes,Mujer,2013,9,19030.764
Baja California,Mujer,2013,9,23652.742
Baja California Sur,Mujer,2013,9,31004.381
Campeche,Mujer,2013,9,21064.852
Coahuila de Zaragoza,Mujer,2013,9,24690.447
Colima,Mujer,2013,9,23536.414
Chiapas,Mujer,2013,9,19472.125
Chihuahua,Mujer,2013,9,24598.691
Ciudad de México,Mujer,2013,9,25959.518
Durango,Mujer,2013,9,19206.242
Guanajuato,Mujer,2013,9,17852.377
Guerrero,Mujer,2013,9,16993.889
Hidalgo,Mujer,2013,9,23224.424
Jalisco,Mujer,2013,9,22227.473
México,Mujer,2013,9,19321.521
Michoacán de Ocampo,Mujer,2013,9,21226.352
Morelos,Mujer,2013,9,17095.801
Nayarit,Mujer,2013,9,21645.619
Nuevo León,Mujer,2013,9,24012.186
Oaxaca,Mujer,2013,9,19209.41
Puebla,Mujer,2013,9,18819.994
Querétaro,Mujer,2013,9,23646.154
Quintana Roo,Mujer,2013,9,24578.893
San Luis Potosí,Mujer,2013,9,21607.037
Sinaloa,Mujer,2013,9,25269.035
Sonora,Mujer,2013,9,25552.283
Tabasco,Mujer,2013,9,24202.232
Tamaulipas,Mujer,2013,9,20065.754
Tlaxcala,Mujer,2013,9,16657.119
Veracruz de Ignacio de la Llave,Mujer,2013,9,19429.18
Yucatán,Mujer,2013,9,17435.174
Zacatecas,Mujer,2013,9,24850.146
Aguascalientes,Mujer,2013,12,19652.832
Baja California,Mujer,2013,12,23558.387
Baja California Sur,Mujer,2013,12,29339.037
Campeche,Mujer,2013,12,21054.969
Coahuila de Zaragoza,Mujer,2013,12,23503.543
Colima,Mujer,2013,12,22441.451
Chiapas,Mujer,2013,12,19426.615
Chihuahua,Mujer,2013,12,26099.652
Ciudad de México,Mujer,2013,12,23196.475
Durango,Mujer,2013,12,18282.197
Guanajuato,Mujer,2013,12,18033.475
Guerrero,Mujer,2013,12,16448.951
Hidalgo,Mujer,2013,12,22884.848
Jalisco,Mujer,2013,12,21686.504
México,Mujer,2013,12,19432.582
Michoacán de Ocampo,Mujer,2013,12,21239.42
Morelos,Mujer,2013,12,17027.545
Nayarit,Mujer,2013,12,21429.432
Nuevo León,Mujer,2013,12,23405.271
Oaxaca,Mujer,2013,12,18378.852
Puebla,Mujer,2013,12,18013.096
Querétaro,Mujer,2013,12,22561.572
Quintana Roo,Mujer,2013,12,22055.529
San Luis Potosí,Mujer,2013,12,20864.57
Sinaloa,Mujer,2013,12,24448.813
Sonora,Mujer,2013,12,25570.637
Tabasco,Mujer,2013,12,25233.082
Tamaulipas,Mujer,2013,12,19312.236
Tlaxcala,Mujer,2013,12,15488.163
Veracruz de Ignacio de la Llave,Mujer,2013,12,18232.486
Yucatán,Mujer,2013,12,18943.393
Zacatecas,Mujer,2013,12,22429.818
Aguascalientes,Mujer,2014,3,19249.465
Baja California,Mujer,2014,3,23340.018
Baja California Sur,Mujer,2014,3,27102.412
Campeche,Mujer,2014,3,21414.299
Coahuila de Zaragoza,Mujer,2014,3,23448.057
Colima,Mujer,2014,3,22026.418
Chiapas,Mujer,2014,3,19864.443
Chihuahua,Mujer,2014,3,22933.271
Ciudad de México,Mujer,2014,3,22575.842
Durango,Mujer,2014,3,18970.102
Guanajuato,Mujer,2014,3,18109.107
Guerrero,Mujer,2014,3,16324.763
Hidalgo,Mujer,2014,3,22260.352
Jalisco,Mujer,2014,3,21551.4
México,Mujer,2014,3,18430.264
Michoacán de Ocampo,Mujer,2014,3,21407.1
Morelos,Mujer,2014,3,16129.613
Nayarit,Mujer,2014,3,21344.471
Nuevo León,Mujer,2014,3,21567.826
Oaxaca,Mujer,2014,3,17387.84
Puebla,Mujer,2014,3,18588.486
Querétaro,Mujer,2014,3,21255.586
Quintana Roo,Mujer,2014,3,22366.281
San Luis Potosí,Mujer,2014,3,20282.764
Sinaloa,Mujer,2014,3,24743.018
Sonora,Mujer,2014,3,26371.465
Tabasco,Mujer,2014,3,23883.418
Tamaulipas,Mujer,2014,3,19837.178
Tlaxcala,Mujer,2014,3,15782.644
Veracruz de Ignacio de la Llave,Mujer,2014,3,19167.986
Yucatán,Mujer,2014,3,17371.732
Zacatecas,Mujer,2014,3,21925.385
Aguascalientes,Mujer,2014,6,19684.301
Baja California,Mujer,2014,6,24671.795
Baja California Sur,Mujer,2014,6,27388.861
Campeche,Mujer,2014,6,21889.701
Coahuila de Zaragoza,Mujer,2014,6,22653.148
Colima,Mujer,2014,6,21572.805
Chiapas,Mujer,2014,6,19116.84
Chihuahua,Mujer,2014,6,24026.039
Ciudad de México,Mujer,2014,6,23135.578
Durango,Mujer,2014,6,19656.189
Guanajuato,Mujer,2014,6,17972.568
Guerrero,Mujer,2014,6,16640.777
Hidalgo,Mujer,2014,6,22004.658
Jalisco,Mujer,2014,6,22425.207
México,Mujer,2014,6,18047.361
Michoacán de Ocampo,Mujer,2014,6,20856.865
Morelos,Mujer,2014,6,16375.461
Nayarit,Mujer,2014,6,21225.344
Nuevo León,Mujer,2014,6,21964.217
Oaxaca,Mujer,2014,6,17419.895
Puebla,Mujer,2014,6,18044.813
Querétaro,Mujer,2014,6,21694.543
Quintana Roo,Mujer,2014,6,22365.656
San Luis Potosí,Mujer,2014,6,21322.9
Sinaloa,Mujer,2014,6,24659.188
Sonora,Mujer,2014,6,27227.445
Tabasco,Mujer,2014,6,24353.285
Tamaulipas,Mujer,2014,6,18128.066
Tlaxcala,Mujer,2014,6,15686.552
Veracruz de Ignacio de la Llave,Mujer,2014,6,18799.141
Yucatán,Mujer,2014,6,16645.367
Zacatecas,Mujer,2014,6,23680.697
Aguascalientes,Mujer,2014,9,19776.943
Baja California,Mujer,2014,9,23667.502
Baja California Sur,Mujer,2014,9,28426.135
Campeche,Mujer,2014,9,20913.42
Coahuila de Zaragoza,Mujer,2014,9,23418.369
Colima,Mujer,2014,9,21608.42
Chiapas,Mujer,2014,9,19289.51
Chihuahua,Mujer,2014,9,23184.406
Ciudad de México,Mujer,2014,9,22186.85
Durango,Mujer,2014,9,18838.475
Guanajuato,Mujer,2014,9,18241.791
Guerrero,Mujer,2014,9,16058.542
Hidalgo,Mujer,2014,9,22258.463
Jalisco,Mujer,2014,9,22134.5
México,Mujer,2014,9,18609.41
Michoacán de Ocampo,Mujer,2014,9,22222.715
Morelos,Mujer,2014,9,16537.576
Nayarit,Mujer,2014,9,22074.963
Nuevo León,Mujer,2014,9,22608.098
Oaxaca,Mujer,2014,9,18534.68
Puebla,Mujer,2014,9,17951.289
Querétaro,Mujer,2014,9,21022.469
Quintana Roo,Mujer,2014,9,21655.059
San Luis Potosí,Mujer,2014,9,20346.189
Sinaloa,Mujer,2014,9,25220.785
Sonora,Mujer,2014,9,26079.287
Tabasco,Mujer,2014,9,23874.137
Tamaulipas,Mujer,2014,9,18731.402
Tlaxcala,Mujer,2014,9,15459.089
Veracruz de Ignacio de la Llave,Mujer,2014,9,19201.402
Yucatán,Mujer,2014,9,16359.578
Zacatecas,Mujer,2014,9,21874.979
Aguascalientes,Mujer,2014,12,19517.959
Baja California,Mujer,2014,12,22727.027
Baja California Sur,Mujer,2014,12,26606.766
Campeche,Mujer,2014,12,20389.859
Coahuila de Zaragoza,Mujer,2014,12,23457.916
Colima,Mujer,2014,12,21937.045
Chiapas,Mujer,2014,12,19802.598
Chihuahua,Mujer,2014,12,23409.684
Ciudad de México,Mujer,2014,12,22805.219
Durango,Mujer,2014,12,18543.201
Guanajuato,Mujer,2014,12,18146.596
Guerrero,Mujer,2014,12,16385.65
Hidalgo,Mujer,2014,12,22055.059
Jalisco,Mujer,2014,12,20849.805
México,Mujer,2014,12,17354.863
Michoacán de Ocampo,Mujer,2014,12,21170.773
Morelos,Mujer,2014,12,16157.716
Nayarit,Mujer,2014,12,20855.145
Nuevo León,Mujer,2014,12,21446.594
Oaxaca,Mujer,2014,12,17660.816
Puebla,Mujer,2014,12,18798.877
Querétaro,Mujer,2014,12,20799.861
Quintana Roo,Mujer,2014,12,20887.238
San Luis Potosí,Mujer,2014,12,20696.746
Sinaloa,Mujer,2014,12,24268.936
Sonora,Mujer,2014,12,25344.836
Tabasco,Mujer,2014,12,23342.49
Tamaulipas,Mujer,2014,12,18923.582
Tlaxcala,Mujer,2014,12,15421.042
Veracruz de Ignacio de la Llave,Mujer,2014,12,17457.709
Yucatán,Mujer,2014,12,17067.504
Zacatecas,Mujer,2014,12,21956.979
Aguascalientes,Mujer,2015,3,20338.59
Baja California,Mujer,2015,3,22692.875
Baja California Sur,Mujer,2015,3,27719.98
Campeche,Mujer,2015,3,20922.254
Coahuila de Zaragoza,Mujer,2015,3,24436.031
Colima,Mujer,2015,3,21485.117
Chiapas,Mujer,2015,3,19699.549
Chihuahua,Mujer,2015,3,24641.137
Ciudad de México,Mujer,2015,3,23272.422
Durango,Mujer,2015,3,18380.301
Guanajuato,Mujer,2015,3,18747.414
Guerrero,Mujer,2015,3,15882.66
Hidalgo,Mujer,2015,3,21927.766
Jalisco,Mujer,2015,3,21757.818
México,Mujer,2015,3,18341.902
Michoacán de Ocampo,Mujer,2015,3,21036.432
Morelos,Mujer,2015,3,16009.769
Nayarit,Mujer,2015,3,21580.283
Nuevo León,Mujer,2015,3,23423.348
Oaxaca,Mujer,2015,3,18009.162
Puebla,Mujer,2015,3,18167.348
Querétaro,Mujer,2015,3,20880.949
Quintana Roo,Mujer,2015,3,23702.83
San Luis Potosí,Mujer,2015,3,20382.91
Sinaloa,Mujer,2015,3,24270.047
Sonora,Mujer,2015,3,25579.746
Tabasco,Mujer,2015,3,25010.34
Tamaulipas,Mujer,2015,3,19336.752
Tlaxcala,Mujer,2015,3,15195.608
Veracruz de Ignacio de la Llave,Mujer,2015,3,17736.867
Yucatán,Mujer,2015,3,17562.844
Zacatecas,Mujer,2015,3,22357.049
Aguascalientes,Mujer,2015,6,20974.83
Baja California,Mujer,2015,6,22828.871
Baja California Sur,Mujer,2015,6,29162.17
Campeche,Mujer,2015,6,21159.598
Coahuila de Zaragoza,Mujer,2015,6,24594.914
Colima,Mujer,2015,6,21516.078
Chiapas,Mujer,2015,6,19319.072
Chihuahua,Mujer,2015,6,23830.275
Ciudad de México,Mujer,2015,6,22846.449
Durango,Mujer,2015,6,19153.92
Guanajuato,Mujer,2015,6,18683.205
Guerrero,Mujer,2015,6,16961.014
Hidalgo,Mujer,2015,6,21166.398
Jalisco,Mujer,2015,6,22255.695
México,Mujer,2015,6,17656.26
Michoacán de Ocampo,Mujer,2015,6,20827.172
Morelos,Mujer,2015,6,16551.477
Nayarit,Mujer,2015,6,21394.355
Nuevo León,Mujer,2015,6,23465.377
Oaxaca,Mujer,2015,6,18078.313
Puebla,Mujer,2015,6,18681.49
Querétaro,Mujer,2015,6,21805.461
Quintana Roo,Mujer,2015,6,24999.111
San Luis Potosí,Mujer,2015,6,20122.264
Sinaloa,Mujer,2015,6,24875.848
Sonora,Mujer,2015,6,25772.877
Tabasco,Mujer,2015,6,23335.184
Tamaulipas,Mujer,2015,6,19064.395
Tlaxcala,Mujer,2015,6,15534.18
Veracruz de Ignacio de la Llave,Mujer,2015,6,18295.846
Yucatán,Mujer,2015,6,16570.352
Zacatecas,Mujer,2015,6,22734.451
Aguascalientes,Mujer,2015,9,20850.887
Baja California,Mujer,2015,9,23104.256
Baja California Sur,Mujer,2015,9,27516.877
Campeche,Mujer,2015,9,21289.799
Coahuila de Zaragoza,Mujer,2015,9,25400.074
Colima,Mujer,2015,9,23547.008
Chiapas,Mujer,2015,9,20292.822
Chihuahua,Mujer,2015,9,24852.299
Ciudad de México,Mujer,2015,9,26457.582
Durango,Mujer,2015,9,19693.326
Guanajuato,Mujer,2015,9,18168.385
Guerrero,Mujer,2015,9,17056.684
Hidalgo,Mujer,2015,9,21396.668
Jalisco,Mujer,2015,9,22011.838
México,Mujer,2015,9,17895.85
Michoacán de Ocampo,Mujer,2015,9,21260.227
Morelos,Mujer,2015,9,16367.047
Nayarit,Mujer,2015,9,21282.26
Nuevo León,Mujer,2015,9,22561.471
Oaxaca,Mujer,2015,9,18131.033
Puebla,Mujer,2015,9,18176.24
Querétaro,Mujer,2015,9,21583.541
Quintana Roo,Mujer,2015,9,24150.766
San Luis Potosí,Mujer,2015,9,21636.387
Sinaloa,Mujer,2015,9,26069.17
Sonora,Mujer,2015,9,24659.543
Tabasco,Mujer,2015,9,23453.615
Tamaulipas,Mujer,2015,9,19122.061
Tlaxcala,Mujer,2015,9,15669.108
Veracruz de Ignacio de la Llave,Mujer,2015,9,18277.998
Yucatán,Mujer,2015,9,17913.689
Zacatecas,Mujer,2015,9,22671.832
Aguascalientes,Mujer,2015,12,20530.338
Baja California,Mujer,2015,12,23126.027
Baja California Sur,Mujer,2015,12,28696.396
Campeche,Mujer,2015,12,21279.973
Coahuila de Zaragoza,Mujer,2015,12,24601.814
Colima,Mujer,2015,12,22470.305
Chiapas,Mujer,2015,12,18669.025
Chihuahua,Mujer,2015,12,24763.635
Ciudad de México,Mujer,2015,12,24352.176
Durango,Mujer,2015,12,18952.674
Guanajuato,Mujer,2015,12,18384.701
Guerrero,Mujer,2015,12,15105.734
Hidalgo,Mujer,2015,12,20215.938
Jalisco,Mujer,2015,12,21456.715
México,Mujer,2015,12,17324.117
Michoacán de Ocampo,Mujer,2015,12,21727.496
Morelos,Mujer,2015,12,16049.438
Nayarit,Mujer,2015,12,20519.01
Nuevo León,Mujer,2015,12,23838.705
Oaxaca,Mujer,2015,12,17677.52
Puebla,Mujer,2015,12,18225.98
Querétaro,Mujer,2015,12,21787.939
Quintana Roo,Mujer,2015,12,23252.934
San Luis Potosí,Mujer,2015,12,21380.057
Sinaloa,Mujer,2015,12,24260.406
Sonora,Mujer,2015,12,23596.979
Tabasco,Mujer,2015,12,23068.037
Tamaulipas,Mujer,2015,12,18704.912
Tlaxcala,Mujer,2015,12,15773.409
Veracruz de Ignacio de la Llave,Mujer,2015,12,17817.965
Yucatán,Mujer,2015,12,16741.338
Zacatecas,Mujer,2015,12,23410.662
Aguascalientes,Mujer,2016,3,20258.248
Baja California,Mujer,2016,3,23946.275
Baja California Sur,Mujer,2016,3,28599.109
Campeche,Mujer,2016,3,21865.191
Coahuila de Zaragoza,Mujer,2016,3,23523.041
Colima,Mujer,2016,3,22588.811
Chiapas,Mujer,2016,3,18944.301
Chihuahua,Mujer,2016,3,26345.141
Ciudad de México,Mujer,2016,3,24800.34
Durango,Mujer,2016,3,19371.994
Guanajuato,Mujer,2016,3,19252.855
Guerrero,Mujer,2016,3,15776.546
Hidalgo,Mujer,2016,3,20726.898
Jalisco,Mujer,2016,3,22052.422
México,Mujer,2016,3,18121.164
Michoacán de Ocampo,Mujer,2016,3,21046.438
Morelos,Mujer,2016,3,15867.928
Nayarit,Mujer,2016,3,22041.896
Nuevo León,Mujer,2016,3,22520.963
Oaxaca,Mujer,2016,3,18086.639
Puebla,Mujer,2016,3,18717.422
Querétaro,Mujer,2016,3,22619.102
Quintana Roo,Mujer,2016,3,23496.686
San Luis Potosí,Mujer,2016,3,21164.754
Sinaloa,Mujer,2016,3,22938.537
Sonora,Mujer,2016,3,23406.777
Tabasco,Mujer,2016,3,22701.08
Tamaulipas,Mujer,2016,3,18882.459
Tlaxcala,Mujer,2016,3,15500.249
Veracruz de Ignacio de la Llave,Mujer,2016,3,18200.676
Yucatán,Mujer,2016,3,17039.217
Zacatecas,Mujer,2016,3,22874.488
Aguascalientes,Mujer,2016,6,21010.916
Baja California,Mujer,2016,6,24020.232
Baja California Sur,Mujer,2016,6,28529.623
Campeche,Mujer,2016,6,21821.609
Coahuila de Zaragoza,Mujer,2016,6,24303.195
Colima,Mujer,2016,6,22490.1
Chiapas,Mujer,2016,6,18244.393
Chihuahua,Mujer,2016,6,27519.602
Ciudad de México,Mujer,2016,6,25821.398
Durango,Mujer,2016,6,19484.605
Guanajuato,Mujer,2016,6,19043.943
Guerrero,Mujer,2016,6,15756.354
Hidalgo,Mujer,2016,6,21254.002
Jalisco,Mujer,2016,6,21984.268
México,Mujer,2016,6,17644.102
Michoacán de Ocampo,Mujer,2016,6,22741.066
Morelos,Mujer,2016,6,15891.069
Nayarit,Mujer,2016,6,21703.734
Nuevo León,Mujer,2016,6,25613.135
Oaxaca,Mujer,2016,6,17959.115
Puebla,Mujer,2016,6,18089.475
Querétaro,Mujer,2016,6,21785.354
Quintana Roo,Mujer,2016,6,22661.063
San Luis Potosí,Mujer,2016,6,20899.689
Sinaloa,Mujer,2016,6,24093.758
Sonora,Mujer,2016,6,24881.066
Tabasco,Mujer,2016,6,21411.984
Tamaulipas,Mujer,2016,6,19502.205
Tlaxcala,Mujer,2016,6,15838.603
Veracruz de Ignacio de la Llave,Mujer,2016,6,18163.303
Yucatán,Mujer,2016,6,16969.859
Zacatecas,Mujer,2016,6,23657.385
Aguascalientes,Mujer,2016,9,20096.5
Baja California,Mujer,2016,9,23553.803
Baja California Sur,Mujer,2016,9,27471.131
Campeche,Mujer,2016,9,21318.275
Coahuila de Zaragoza,Mujer,2016,9,24550.25
Colima,Mujer,2016,9,21746.145
Chiapas,Mujer,2016,9,19323.082
Chihuahua,Mujer,2016,9,25349.363
Ciudad de México,Mujer,2016,9,24502.02
Durango,Mujer,2016,9,19544.727
Guanajuato,Mujer,2016,9,18671.232
Guerrero,Mujer,2016,9,16484.855
Hidalgo,Mujer,2016,9,21933.438
Jalisco,Mujer,2016,9,22020.779
México,Mujer,2016,9,18432.607
Michoacán de Ocampo,Mujer,2016,9,21639.648
Morelos,Mujer,2016,9,15956.493
Nayarit,Mujer,2016,9,22235.871
Nuevo León,Mujer,2016,9,24052.174
Oaxaca,Mujer,2016,9,18215.652
Puebla,Mujer,2016,9,16891.379
Querétaro,Mujer,2016,9,22198.037
Quintana Roo,Mujer,2016,9,23459.592
San Luis Potosí,Mujer,2016,9,20892.471
Sinaloa,Mujer,2016,9,24579.754
Sonora,Mujer,2016,9,24003.621
Tabasco,Mujer,2016,9,21265.912
Tamaulipas,Mujer,2016,9,19937.555
Tlaxcala,Mujer,2016,9,16456.375
Veracruz de Ignacio de la Llave,Mujer,2016,9,17026.09
Yucatán,Mujer,2016,9,17506.15
Zacatecas,Mujer,2016,9,22727.096
Aguascalientes,Mujer,2016,12,19754.615
Baja California,Mujer,2016,12,23946.094
Baja California Sur,Mujer,2016,12,30691.805
Campeche,Mujer,2016,12,20088.342
Coahuila de Zaragoza,Mujer,2016,12,23370.234
Colima,Mujer,2016,12,22407.867
Chiapas,Mujer,2016,12,19282.688
Chihuahua,Mujer,2016,12,25605.547
Ciudad de México,Mujer,2016,12,25545.652
Durango,Mujer,2016,12,19675.447
Guanajuato,Mujer,2016,12,18832.467
Guerrero,Mujer,2016,12,16765.381
Hidalgo,Mujer,2016,12,20392.82
Jalisco,Mujer,2016,12,22149.797
México,Mujer,2016,12,18879.975
Michoacán de Ocampo,Mujer,2016,12,20291.688
Morelos,Mujer,2016,12,15401.382
Nayarit,Mujer,2016,12,20619.275
Nuevo León,Mujer,2016,12,23981.053
Oaxaca,Mujer,2016,12,18050.014
Puebla,Mujer,2016,12,16916.332
Querétaro,Mujer,2016,12,20631.799
Quintana Roo,Mujer,2016,12,22876.025
San Luis Potosí,Mujer,2016,12,19293.906
Sinaloa,Mujer,2016,12,24254.697
Sonora,Mujer,2016,12,22979.764
Tabasco,Mujer,2016,12,21168.662
Tamaulipas,Mujer,2016,12,20315.566
Tlaxcala,Mujer,2016,12,15450.115
Veracruz de Ignacio de la Llave,Mujer,2016,12,17250.076
Yucatán,Mujer,2016,12,17542.818
Zacatecas,Mujer,2016,12,22399.098
Aguascalientes,Mujer,2017,3,20287.361
Baja California,Mujer,2017,3,23067.92
Baja California Sur,Mujer,2017,3,28496.102
Campeche,Mujer,2017,3,20240.65
Coahuila de Zaragoza,Mujer,2017,3,24463.791
Colima,Mujer,2017,3,21814.076
Chiapas,Mujer,2017,3,18349.91
Chihuahua,Mujer,2017,3,25901.795
Ciudad de México,Mujer,2017,3,24952.508
Durango,Mujer,2017,3,19943.689
Guanajuato,Mujer,2017,3,19070.236
Guerrero,Mujer,2017,3,16107.563
Hidalgo,Mujer,2017,3,21595.439
Jalisco,Mujer,2017,3,21733.484
México,Mujer,2017,3,18728.234
Michoacán de Ocampo,Mujer,2017,3,21260.514
Morelos,Mujer,2017,3,16026.328
Nayarit,Mujer,2017,3,21309.275
Nuevo León,Mujer,2017,3,24165.859
Oaxaca,Mujer,2017,3,18295.316
Puebla,Mujer,2017,3,17163.744
Querétaro,Mujer,2017,3,21214.152
Quintana Roo,Mujer,2017,3,23140.291
San Luis Potosí,Mujer,2017,3,21977.293
Sinaloa,Mujer,2017,3,24099.361
Sonora,Mujer,2017,3,24423.625
Tabasco,Mujer,2017,3,22027.25
Tamaulipas,Mujer,2017,3,20282.771
Tlaxcala,Mujer,2017,3,15502.154
Veracruz de Ignacio de la Llave,Mujer,2017,3,15767.709
Yucatán,Mujer,2017,3,17442.557
Zacatecas,Mujer,2017,3,22658.758
Aguascalientes,Mujer,2017,6,20238.449
Baja California,Mujer,2017,6,23851.877
Baja California Sur,Mujer,2017,6,30085.52
Campeche,Mujer,2017,6,19962.539
Coahuila de Zaragoza,Mujer,2017,6,24112.318
Colima,Mujer,2017,6,20925.76
Chiapas,Mujer,2017,6,18855.463
Chihuahua,Mujer,2017,6,26107.17
Ciudad de México,Mujer,2017,6,25303.551
Durango,Mujer,2017,6,20208.795
Guanajuato,Mujer,2017,6,19123.898
Guerrero,Mujer,2017,6,16242.08
Hidalgo,Mujer,2017,6,20539.566
Jalisco,Mujer,2017,6,21566.455
México,Mujer,2017,6,18464.908
Michoacán de Ocampo,Mujer,2017,6,21188.561
Morelos,Mujer,2017,6,17093.549
Nayarit,Mujer,2017,6,21119.422
Nuevo León,Mujer,2017,6,24495.904
Oaxaca,Mujer,2017,6,17691.311
Puebla,Mujer,2017,6,17355.941
Querétaro,Mujer,2017,6,20963.592
Quintana Roo,Mujer,2017,6,22473.799
San Luis Potosí,Mujer,2017,6,21514.494
Sinaloa,Mujer,2017,6,24152.611
Sonora,Mujer,2017,6,23097.236
Tabasco,Mujer,2017,6,21260.025
Tamaulipas,Mujer,2017,6,19781.197
